SKU,ON_HAND_QTY,QTY_COMMITTED,QTY_BACKORDERED,UNFULFILLED_QTY,AVAILABLE_ON_HAND_QTY,CURRENT_INVENTORY_POSITION
P84070-03-C,1,1,0,1,0,0
B86001-10,0,0,0,0,0,0
B86013-33,6,6,0,6,0,0
TP70001-02-Q4,0,0,7,7,0,-7
P84063-01-C,1,1,2,3,0,-2
D70002-01-S,40,2,0,2,38,38
B86103-25,3,0,0,0,3,3
R141008-07,0,0,0,0,0,0
B86020-17,10,0,0,0,10,10
D140020-01,0,0,1,1,0,-1
R93029-06,0,0,0,0,0,0
R161016-03,0,0,0,0,0,0
R93013-01,0,0,0,0,0,0
R126002-01,0,0,0,0,0,0
R141020-04,0,0,0,0,0,0
R126007-01,0,0,0,0,0,0
C83011-01,0,0,0,0,0,0
R88019-04,0,0,0,0,0,0
R114002-02,0,0,0,0,0,0
B86012-18,0,0,0,0,0,0
D121016-03,7,6,0,6,1,1
T58024-02,1,1,0,1,0,0
B86021-04,0,0,0,0,0,0
B121004-04,0,0,0,0,0,0
P54001-01-C,1,0,0,0,1,1
B86100-02,20,0,0,0,20,20
P56053-01-C,0,0,0,0,0,0
B121008-05,0,0,0,0,0,0
B66005-01,1,1,0,1,0,0
P120014-01-C,0,0,15,15,0,-15
B86009-32,0,0,1,1,0,-1
B86001-33,0,0,0,0,0,0
R141017-10,3,0,0,0,3,3
R120062-02,0,0,0,0,0,0
R141017-01,0,0,3,3,0,-3
R141017-02,1,0,0,0,1,1
P123009-03-C,8,8,0,8,0,0
OLRST-CT-DN-TK,0,0,0,0,0,0
B117001-49,0,0,0,0,0,0
B66009-03,1,1,0,1,0,0
B15224-05,2,2,14,16,0,-14
D119020-01,0,0,1,1,0,-1
B86013-36,0,0,0,0,0,0
B121001-03,1,1,0,1,0,0
00004556-006-KI-S-004-B1,0,0,1,1,0,-1
00004556-008-KI-S-001-B3,0,0,1,1,0,-1
D10026-02,0,0,0,0,0,0
C10020-01,10,0,0,0,10,10
R141007-05,0,0,0,0,0,0
C10001-02-C,0,0,0,0,0,0
R56002-02,0,0,0,0,0,0
R54004-02,0,0,3,3,0,-3
R106005-05,2,0,0,0,2,2
D125002-01,0,0,0,0,0,0
R88003-02,0,0,0,0,0,0
B116001-03,0,0,0,0,0,0
D73005-01,2,0,0,0,2,2
R93045-06,0,0,0,0,0,0
B86009-18,3,3,0,3,0,0
P81015-01-C,1,1,0,1,0,0
B86100-07,32,0,0,0,32,32
B86103-08,13,0,0,0,13,13
B121009-05,0,0,0,0,0,0
D62018-01,0,0,0,0,0,0
P20001-32,24,0,0,0,24,24
B121010-01,0,0,0,0,0,0
B15207-07,0,0,0,0,0,0
aqoe-rustic-campmug,11,0,0,0,11,11
R141032-04,0,0,0,0,0,0
P84056-04-C,61,5,0,5,56,56
P120021-02-C,0,0,0,0,0,0
D086002-03,1,1,4,5,0,-4
B100001-02,2,2,0,2,0,0
P123006-01-C,14,8,0,8,6,6
P84011-02-C,2,2,1,3,0,-1
R54009-03,0,0,1,1,0,-1
D70005-01-P,30,0,0,0,30,30
00004556-004-KI-S-005-B1,0,0,3,3,0,-3
00004556-004-KI-S-005-B2,0,0,3,3,0,-3
00004556-004-QU-S-001-B2,0,0,3,3,0,-3
T58023-01,0,0,2,2,0,-2
R93039-06,0,0,0,0,0,0
D103001-01,18,0,0,0,18,18
R126003-02,0,0,0,0,0,0
R54029-03,0,0,0,0,0,0
R93045-01,2,0,0,0,2,2
C116001-02,0,0,0,0,0,0
R141020-06,0,0,0,0,0,0
R93041-04,0,0,0,0,0,0
R126007-02,0,0,0,0,0,0
B121013-01,0,0,0,0,0,0
P56045-01-C,0,0,0,0,0,0
P56055-01-C,3,0,0,0,3,3
B86016-17,0,0,0,0,0,0
B121001-02,0,0,0,0,0,0
B86013-17,0,0,0,0,0,0
T58047-01,0,0,0,0,0,0
B121007-02,0,0,0,0,0,0
P56054-02-C,0,0,0,0,0,0
B121011-05,38,0,0,0,38,38
B86009-17,0,0,0,0,0,0
D62006-01,0,0,0,0,0,0
A65064-01,0,0,0,0,0,0
P112003-02-C,0,0,0,0,0,0
B121002-05,0,0,0,0,0,0
FAB-LIB-0001,0,0,0,0,0,0
B86013-24,0,0,0,0,0,0
R93015-02,0,0,0,0,0,0
0118316-011-LG-S-005,0,0,0,0,0,0
R120048-03,0,0,0,0,0,0
R88035-02,0,0,0,0,0,0
B121002-02,0,0,0,0,0,0
R88025-03,0,0,0,0,0,0
A65048-01,0,0,0,0,0,0
R88002-06,0,0,0,0,0,0
D121013-03,0,0,0,0,0,0
R120032-08,0,0,0,0,0,0
SH-MG-001,0,0,0,0,0,0
B86102-07,0,0,0,0,0,0
A65092-01,0,0,0,0,0,0
R84001-01,0,0,0,0,0,0
P126004-01-C,0,0,0,0,0,0
B86012-23,0,0,0,0,0,0
0118316-014-U-M-003,0,0,0,0,0,0
P71005-01-C,0,0,0,0,0,0
01027841-013-U-A-001,0,0,0,0,0,0
A65005-01,0,0,0,0,0,0
A65098-01,0,0,0,0,0,0
R114001-03,0,0,0,0,0,0
R92001-03,0,0,0,0,0,0
R120017-06,0,0,0,0,0,0
D68002-01-K,0,0,0,0,0,0
A65000-05,0,0,0,0,0,0
R120039-04,0,0,0,0,0,0
D121016-06,0,0,0,0,0,0
D138001-03,0,0,0,0,0,0
R54009-02,0,0,0,0,0,0
B86010-24,0,0,0,0,0,0
D125004-01,0,0,0,0,0,0
D101004-01,0,0,0,0,0,0
D153002-01,0,0,0,0,0,0
R92004-04,0,0,0,0,0,0
R120031-05,0,0,0,0,0,0
R93017-07,0,0,0,0,0,0
R54003-01,0,0,0,0,0,0
R120043-07,0,0,0,0,0,0
T112004-01,0,0,0,0,0,0
F129001-02,0,0,0,0,0,0
R120024-01,0,0,0,0,0,0
B112004-01,0,0,0,0,0,0
D142001-01,0,0,0,0,0,0
R126008-03,0,0,0,0,0,0
R120040-04,0,0,0,0,0,0
D115010-01,0,0,0,0,0,0
B86101-16,0,0,0,0,0,0
R84002-01,0,0,0,0,0,0
P56057-03-C,0,0,0,0,0,0
D90002-01,0,0,0,0,0,0
P84036-03-C,0,0,0,0,0,0
R120015-03,0,0,0,0,0,0
R120043-05,0,0,0,0,0,0
P81006-01-C,0,0,0,0,0,0
B117001-23,0,0,0,0,0,0
R133002-04,0,0,0,0,0,0
B121006-02,0,0,0,0,0,0
R120016-01,0,0,0,0,0,0
R141002-07,0,0,0,0,0,0
LTH-MG-001,0,0,0,0,0,0
D86003-02,0,0,0,0,0,0
R88013-03,0,0,0,0,0,0
D116002-03,0,0,0,0,0,0
B86103-11,0,0,0,0,0,0
B121013-02,0,0,0,0,0,0
R54028-03,0,0,0,0,0,0
R112002-01,0,0,0,0,0,0
A65000-13,0,0,0,0,0,0
R88034-01,0,0,0,0,0,0
A65000-14,0,0,0,0,0,0
A65031-01,0,0,0,0,0,0
R120034-05,0,0,0,0,0,0
C83001-01,0,0,0,0,0,0
R120008-02,0,0,0,0,0,0
C10026-01,0,0,0,0,0,0
R54009-01,0,0,0,0,0,0
D121020-07,0,0,0,0,0,0
PROD-003,0,0,0,0,0,0
P84044-02-C,0,0,0,0,0,0
T58036-01,0,0,0,0,0,0
R120021-05,0,0,0,0,0,0
R120028-07,0,0,0,0,0,0
F97021-01-F,0,0,0,0,0,0
R93015-04,0,0,0,0,0,0
R120027-05,0,0,0,0,0,0
B86100-23,0,0,0,0,0,0
R54006-02,0,0,0,0,0,0
P81010-02-C,0,0,0,0,0,0
B86101-17,0,0,0,0,0,0
B121005-04,0,0,0,0,0,0
P84014-01-C,0,0,0,0,0,0
B86008-20,0,0,0,0,0,0
P20001-39-C,0,0,0,0,0,0
R120001-07,0,0,0,0,0,0
B86100-22,0,0,0,0,0,0
R88016-02,0,0,0,0,0,0
D86005-02,0,0,0,0,0,0
R120028-01,0,0,0,0,0,0
D141001-04,0,0,0,0,0,0
B86014-17,0,0,0,0,0,0
P108003-01-C,0,0,0,0,0,0
R84011-01,0,0,0,0,0,0
B86018-17,0,0,0,0,0,0
D121009-02-Q2,0,0,0,0,0,0
B86100-11,0,0,0,0,0,0
0118316-009-U-W-005,0,0,0,0,0,0
D73010-02,0,0,0,0,0,0
R106003-02,0,0,0,0,0,0
B86001-20,0,0,0,0,0,0
R106004-05,0,0,0,0,0,0
A65059-01,0,0,0,0,0,0
P84050-01-C,0,0,0,0,0,0
B83002-02,0,0,0,0,0,0
T58024-01,0,0,0,0,0,0
B121023-04,0,0,0,0,0,0
R88026-01,0,0,0,0,0,0
D86006-03,0,0,0,0,0,0
P84022-04-C,0,0,0,0,0,0
B86008-21,0,0,0,0,0,0
R120002-06,0,0,0,0,0,0
R120001-04,0,0,0,0,0,0
R120016-07,0,0,0,0,0,0
R88025-01,0,0,0,0,0,0
P58006-01-C,0,0,0,0,0,0
B121023-02,0,0,0,0,0,0
R54023-01,0,0,0,0,0,0
B66008-01,0,0,0,0,0,0
R84008-05,0,0,0,0,0,0
D10026-03,0,0,0,0,0,0
R120003-01,0,0,0,0,0,0
TP69002-01,0,0,0,0,0,0
B66008-02,0,0,0,0,0,0
R61010-01,0,0,0,0,0,0
0118316-005-U-S-005,0,0,0,0,0,0
A65040-01,0,0,0,0,0,0
D74008-01,0,0,0,0,0,0
00004556-001-KI-W-004-B3,0,0,0,0,0,0
R120017-05,0,0,0,0,0,0
R106003-04,0,0,0,0,0,0
FAB-CRY-001,0,0,0,0,0,0
T58052-03,0,0,0,0,0,0
R112001-02,0,0,0,0,0,0
R93030-02,0,0,0,0,0,0
R88016-01,0,0,0,0,0,0
B100005-02,0,0,0,0,0,0
B121012-04,0,0,0,0,0,0
D141001-03,0,0,0,0,0,0
B86102-11,0,0,0,0,0,0
D121001-03-Q2,0,0,0,0,0,0
R93030-03,0,0,0,0,0,0
R92004-02,0,0,0,0,0,0
R120032-06,0,0,0,0,0,0
S83005-01-C,0,0,0,0,0,0
R93030-06,0,0,0,0,0,0
FAB-CRY-002,0,0,0,0,0,0
FAB-LIB-0007,0,0,0,0,0,0
R88003-04,0,0,0,0,0,0
A65066-01,0,0,0,0,0,0
B121008-03,0,0,0,0,0,0
R84001-05,0,0,0,0,0,0
A65000-15,0,0,0,0,0,0
R120033-04,0,0,0,0,0,0
01027841-012-KI-W-001,0,0,0,0,0,0
P84024-01-C,0,0,0,0,0,0
R88034-05,0,0,0,0,0,0
R92004-01,0,0,0,0,0,0
A65073-01,0,0,0,0,0,0
R106004-06,0,0,0,0,0,0
R121002-05,0,0,0,0,0,0
R120011-07,0,0,0,0,0,0
A65100-01,0,0,0,0,0,0
R88002-05,0,0,0,0,0,0
A65000-11,0,0,0,0,0,0
0118316-011-SM-S-008,0,0,0,0,0,0
PM3001-03,0,0,0,0,0,0
D138001-01,0,0,0,0,0,0
FAB-REG-0001,0,0,0,0,0,0
D67002-01,0,0,0,0,0,0
T62002-02,0,0,0,0,0,0
D141001-02,0,0,0,0,0,0
R120022-04,0,0,0,0,0,0
01027841-012-CK-B-001,0,0,0,0,0,0
D84013-01-C,0,0,0,0,0,0
D12817-01-NY,0,0,0,0,0,0
D116003-01,0,0,0,0,0,0
R93017-03,0,0,0,0,0,0
B86010-21,0,0,0,0,0,0
T12002-09,0,0,0,0,0,0
R88010-01,0,0,0,0,0,0
D121005-02,0,0,0,0,0,0
R120024-03,0,0,0,0,0,0
R93020-03,0,0,0,0,0,0
R114002-01,0,0,0,0,0,0
R88028-03,0,0,0,0,0,0
R112004-01,0,0,0,0,0,0
R114001-01,0,0,0,0,0,0
R61006-01,0,0,0,0,0,0
R84009-02,0,0,0,0,0,0
D126001-02,0,0,0,0,0,0
B86100-26,0,0,0,0,0,0
D73002-01,0,0,0,0,0,0
B86103-01,0,0,0,0,0,0
P122001-01-C,0,0,0,0,0,0
R54018-02,0,0,0,0,0,0
FAB-CRY-004,0,0,0,0,0,0
R106001-08,0,0,0,0,0,0
R120022-01,0,0,0,0,0,0
R84009-01,0,0,0,0,0,0
P84041-01-C,0,0,0,0,0,0
D115005-02,0,0,0,0,0,0
R94001-05,0,0,0,0,0,0
B86102-22,0,0,0,0,0,0
D108001-01,0,0,0,0,0,0
R106004-04,0,0,0,0,0,0
B86101-06,0,0,0,0,0,0
P81001-01-C,0,0,0,0,0,0
P112007-02-C,0,0,0,0,0,0
B86021-19,0,0,0,0,0,0
A65014-01,0,0,0,0,0,0
R54022-02,0,0,0,0,0,0
D11101-01,0,0,0,0,0,0
P84040-01-C,0,0,0,0,0,0
D142001-03,0,0,0,0,0,0
R106004-07,0,0,0,0,0,0
A65043-01,0,0,0,0,0,0
R93007-01,0,0,0,0,0,0
B83001-04,0,0,0,0,0,0
R120030-06,0,0,0,0,0,0
D70001-02,0,0,0,0,0,0
D70005-01-S,0,0,0,0,0,0
R88025-02,0,0,0,0,0,0
C97009-02-T,0,0,0,0,0,0
P84037-03-C,0,0,0,0,0,0
R88034-03,0,0,0,0,0,0
R120028-02,0,0,0,0,0,0
D119012-02,0,0,0,0,0,0
FAB-JB-004,0,0,0,0,0,0
D86005-03,0,0,0,0,0,0
D121003-01,0,0,0,0,0,0
00004556-009-QU-S-006-B2,0,0,0,0,0,0
F97021-01-C,0,0,0,0,0,0
R120038-01,0,0,0,0,0,0
T139002-01,0,0,0,0,0,0
A65088-01,0,0,0,0,0,0
P84023-01-C,0,0,0,0,0,0
0118316-011-MD-S-004,0,0,0,0,0,0
P20001-19,0,0,0,0,0,0
A65078-01,0,0,0,0,0,0
D97002-01,0,0,0,0,0,0
D86001-18,0,0,0,0,0,0
D84009-01-Q6,0,0,0,0,0,0
B86001-21,0,0,0,0,0,0
D67001-01-Q6,0,0,0,0,0,0
P112007-01-C,0,0,0,0,0,0
R120014-05,0,0,0,0,0,0
P56065-01-C,0,0,0,0,0,0
A65018-01,0,0,0,0,0,0
R120008-05,0,0,0,0,0,0
R88019-03,0,0,0,0,0,0
R93043-04,0,0,0,0,0,0
P56040-02-C,0,0,0,0,0,0
C116001-01,0,0,0,0,0,0
PROD-002,0,0,0,0,0,0
B86001-22,0,0,0,0,0,0
R120049-06,0,0,0,0,0,0
B112004-02,0,0,0,0,0,0
B86021-10,0,0,0,0,0,0
D86002-03,0,0,0,0,0,0
D70001-03,0,0,0,0,0,0
B86007-23,0,0,0,0,0,0
R120025-02,0,0,0,0,0,0
C79003-02,0,0,0,0,0,0
R133004-04,0,0,0,0,0,0
T139005-01,0,0,0,0,0,0
R88032-02,0,0,0,0,0,0
P126006-01-C,0,0,0,0,0,0
F83002-02,0,0,0,0,0,0
R88037-04,0,0,0,0,0,0
R92001-02,0,0,0,0,0,0
A65011-01,0,0,0,0,0,0
R120031-07,0,0,0,0,0,0
R88003-05,0,0,0,0,0,0
D84002-01-Q6,0,0,0,0,0,0
B121002-03,0,0,0,0,0,0
R88015-02,0,0,0,0,0,0
B86021-17,0,0,0,0,0,0
P126003-01-C,0,0,0,0,0,0
R88015-05,0,0,0,0,0,0
D146001-01,0,0,0,0,0,0
R88035-04,0,0,0,0,0,0
A65090-01,0,0,0,0,0,0
R88038-07,0,0,0,0,0,0
B86019-24,0,0,0,0,0,0
R88001-07,0,0,0,0,0,0
R88033-05,0,0,0,0,0,0
R120014-04,0,0,0,0,0,0
D121002-04-Q2,0,0,0,0,0,0
B121005-05,0,0,0,0,0,0
01027841-012-KI-B-001,0,0,0,0,0,0
R93046-08,0,0,0,0,0,0
B132001-01,0,0,0,0,0,0
B132004-02,0,0,0,0,0,0
P84051-01-C,0,0,0,0,0,0
R120048-08,0,0,0,0,0,0
B66008-03,0,0,0,0,0,0
A65044-01,0,0,0,0,0,0
R106005-06,0,0,0,0,0,0
P141005-01-C,0,0,0,0,0,0
R88009-04,0,0,0,0,0,0
A65015-01,0,0,0,0,0,0
D153001-02,0,0,0,0,0,0
D125001-03,0,0,0,0,0,0
B86101-26,0,0,0,0,0,0
D90002-02,0,0,0,0,0,0
B117001-17,0,0,0,0,0,0
R88033-06,0,0,0,0,0,0
D115005-03,0,0,0,0,0,0
R88014-03,0,0,0,0,0,0
F97021-02-C,0,0,0,0,0,0
R84002-04,0,0,0,0,0,0
FAB-CRY-007,0,0,0,0,0,0
D74005-01,0,0,0,0,0,0
B86023-09,0,0,0,0,0,0
B86102-12,0,0,0,0,0,0
T112003-01,0,0,0,0,0,0
R93007-08,0,0,0,0,0,0
P56059-01-C,0,0,0,0,0,0
R54022-03,0,0,0,0,0,0
00004556-009-TW-S-007-B3,0,0,0,0,0,0
00004556-005-QU-S-002-B2,0,0,0,0,0,0
D146003-02,0,0,0,0,0,0
00004556-005-TW-S-007-B3,0,0,0,0,0,0
00004556-004-TW-S-002-B1,0,0,0,0,0,0
00004556-002-CK-W-002-B1,0,0,0,0,0,0
00004556-007-QU-S-005-B1,0,0,0,0,0,0
00004556-003-FL-W-003-B3,0,0,0,0,0,0
00004556-003-KI-W-007-B1,0,0,0,0,0,0
00004556-004-CK-S-001-B2,0,0,0,0,0,0
R120005-04,0,0,0,0,0,0
00004556-001-TW-M-003-B1,0,0,0,0,0,0
00004556-007-KI-S-002-B2,0,0,1,1,0,-1
R88017-04,0,0,0,0,0,0
00004556-008-QU-S-002-B3,0,0,1,1,0,-1
002560062-016-U-S-007,0,0,0,0,0,0
00004556-003-CK-M-004-B2,0,0,0,0,0,0
R88021-02,8,0,0,0,8,8
00004556-003-QU-M-006-B2,0,0,0,0,0,0
00004556-003-QU-W-005-B2,0,0,0,0,0,0
00004556-001-QU-M-002-B3,0,0,0,0,0,0
R120011-04,0,0,0,0,0,0
R88027-03,0,0,0,0,0,0
00004556-005-KI-S-001-B3,0,0,0,0,0,0
00004556-003-QU-M-003-B3,0,0,0,0,0,0
00004556-003-FL-W-006-B2,0,0,0,0,0,0
R120046-07,0,0,0,0,0,0
R88001-02,1,1,2,3,0,-2
R121001-06,1,0,0,0,1,1
00004556-003-CK-W-007-B3,0,0,0,0,0,0
00004556-002-QU-W-003-B3,0,0,0,0,0,0
00004556-003-QU-M-004-B3,0,0,0,0,0,0
00004556-007-FL-S-002-B1,0,0,0,0,0,0
00004556-006-TW-S-004-B1,0,0,0,0,0,0
00004556-009-KI-S-007-B1,0,0,0,0,0,0
00004556-003-QU-W-002-B3,0,0,0,0,0,0
00004556-004-CK-S-004-B2,0,0,0,0,0,0
00004556-002-TW-W-007-B1,0,0,0,0,0,0
R120035-07,1,0,0,0,1,1
00004556-001-KI-M-005-B1,0,0,0,0,0,0
R120012-06,6,0,0,0,6,6
00004556-009-QU-S-007-B2,0,0,0,0,0,0
00004556-003-TW-M-002-B1,0,0,0,0,0,0
01027841-012-QU-A-000,0,0,0,0,0,0
00004556-006-CK-S-004-B1,0,0,1,1,0,-1
01027841-014-FL-A-002,0,0,0,0,0,0
P120001-02-C,41,17,0,17,24,24
R93022-01,4,0,0,0,4,4
B15208-04,26,0,0,0,26,26
00004556-003-CK-W-001-B2,0,0,0,0,0,0
B86001-29,2,2,4,6,0,-4
B86015-33,5,5,0,5,0,0
D121021-02,1,1,18,19,0,-18
B121026-14,9,0,0,0,9,9
00004556-003-FL-M-003-B3,0,0,0,0,0,0
00004556-001-TW-M-006-B1,0,0,0,0,0,0
01027841-013-U-B-001,0,0,0,0,0,0
00004556-005-KI-S-006-B2,0,0,0,0,0,0
00004556-007-TW-S-005-B1,0,0,0,0,0,0
00004556-007-TW-S-006-B1,0,0,0,0,0,0
00004556-001-CK-W-003-B2,0,0,0,0,0,0
R120038-06,2,0,0,0,2,2
00004556-001-QU-W-007-B3,0,0,0,0,0,0
00004556-002-KI-M-004-B3,0,0,1,1,0,-1
00004556-007-CK-S-004-B3,0,0,0,0,0,0
00004556-009-KI-S-001-B2,0,0,1,1,0,-1
00004556-002-TW-W-004-B1,0,0,0,0,0,0
00004556-005-FL-S-007-B2,0,0,0,0,0,0
R120012-04,0,0,0,0,0,0
00004556-002-QU-W-003-B1,0,0,0,0,0,0
00004556-007-CK-S-004-B1,0,0,0,0,0,0
00004556-001-CK-M-001-B1,0,0,1,1,0,-1
00004556-003-CK-W-006-B1,0,0,0,0,0,0
00004556-008-TW-S-001-B2,0,0,0,0,0,0
00004556-005-CK-S-006-B1,0,0,0,0,0,0
00004556-003-CK-W-007-B1,0,0,0,0,0,0
00004556-003-FL-W-004-B2,0,0,0,0,0,0
00004556-009-QU-S-007-B1,0,0,0,0,0,0
P122004-01-C,1,1,0,1,0,0
01027841-015-U-W-001,0,0,0,0,0,0
00004556-003-CK-W-005-B3,0,0,0,0,0,0
00004556-007-TW-S-001-B2,0,0,0,0,0,0
00004556-003-TW-W-007-B2,0,0,0,0,0,0
00004556-003-QU-M-007-B3,0,0,0,0,0,0
00004556-007-QU-S-002-B1,0,0,0,0,0,0
00004556-002-QU-M-003-B2,0,0,0,0,0,0
00004556-007-KI-S-005-B2,0,0,0,0,0,0
00004556-001-QU-M-007-B2,0,0,0,0,0,0
00004556-003-QU-W-005-B1,0,0,0,0,0,0
00004556-007-QU-S-005-B3,0,0,0,0,0,0
00004556-008-FL-S-001-B3,0,0,0,0,0,0
00004556-005-CK-S-005-B3,0,0,0,0,0,0
R126007-03,5,0,0,0,5,5
B86014-08,7,1,0,1,6,6
SWA-CRY-003,251,38,0,38,213,213
00004556-003-CK-W-001-B3,0,0,0,0,0,0
D104010-02,2,2,184,186,0,-184
B86011-26,4,4,41,45,0,-41
P120003-04-C,99,99,0,99,0,0
B86013-27,7,7,1,8,0,-1
F184006-02,41,14,0,14,27,27
01027841-012-QU-B-000,0,0,0,0,0,0
0118316-015-U-W-005,0,0,0,0,0,0
00004556-006-CK-S-001-B3,0,0,0,0,0,0
00004556-008-CK-S-006-B1,0,0,0,0,0,0
00004556-002-QU-W-006-B2,0,0,0,0,0,0
R88031-01,0,0,0,0,0,0
00004556-008-CK-S-004-B3,0,0,0,0,0,0
00004556-008-FL-S-002-B1,0,0,0,0,0,0
00004556-002-TW-W-002-B1,0,0,0,0,0,0
00004556-008-TW-S-002-B1,0,0,0,0,0,0
00004556-002-TW-M-007-B1,0,0,0,0,0,0
00004556-005-TW-S-001-B3,0,0,0,0,0,0
00004556-001-FL-M-003-B1,0,0,0,0,0,0
01027841-014-KI-B-002,0,0,0,0,0,0
00004556-001-CK-M-005-B2,0,0,0,0,0,0
00004556-003-KI-M-006-B2,0,0,0,0,0,0
00004556-001-CK-M-004-B2,0,0,0,0,0,0
00004556-006-FL-S-005-B3,0,0,0,0,0,0
00004556-003-KI-W-003-B3,0,0,0,0,0,0
00004556-007-FL-S-001-B1,0,0,0,0,0,0
0118316-014-U-M-007,0,0,0,0,0,0
R120003-03,1,0,0,0,1,1
01027841-012-KI-A-001,0,0,0,0,0,0
00004556-003-KI-M-006-B3,0,0,0,0,0,0
00004556-003-CK-M-007-B1,0,0,0,0,0,0
00004556-001-FL-W-003-B1,0,0,0,0,0,0
00004556-001-QU-W-003-B2,0,0,0,0,0,0
R120027-01,0,0,0,0,0,0
01027841-012-CK-A-001,0,0,0,0,0,0
00004556-009-KI-S-002-B1,0,0,0,0,0,0
00004556-009-KI-S-007-B2,0,0,0,0,0,0
00004556-009-KI-S-005-B3,0,0,0,0,0,0
00004556-005-FL-S-001-B2,0,0,0,0,0,0
00004556-007-KI-S-002-B3,0,0,1,1,0,-1
R88031-04,1,0,0,0,1,1
00004556-009-CK-S-007-B1,0,0,0,0,0,0
00004556-005-QU-S-007-B1,0,0,0,0,0,0
00004556-003-TW-M-006-B3,0,0,0,0,0,0
00004556-004-KI-S-006-B2,0,0,0,0,0,0
00004556-002-KI-M-002-B1,0,0,2,2,0,-2
00004556-003-KI-W-006-B2,0,0,0,0,0,0
R120042-05,0,0,0,0,0,0
01027841-014-FL-B-002,0,0,0,0,0,0
00004556-005-KI-S-002-B1,0,0,0,0,0,0
00004556-002-QU-W-007-B3,0,0,0,0,0,0
D065001-01,0,0,0,0,0,0
00004556-002-TW-M-003-B1,0,0,0,0,0,0
R141005-05,0,0,0,0,0,0
00004556-001-KI-M-005-B3,0,0,0,0,0,0
B120009-02,0,0,7,7,0,-7
B86011-30,4,4,21,25,0,-21
B86013-19,3,3,12,15,0,-12
R00002-13,2,2,0,2,0,0
SWA-REG-0002,216,40,0,40,176,176
B86002-05,9,9,1,10,0,-1
R121002-06,0,0,2,2,0,-2
R88011-04,0,0,0,0,0,0
00004556-001-QU-M-002-B1,0,0,0,0,0,0
00004556-002-FL-M-005-B2,0,0,0,0,0,0
00004556-009-TW-S-005-B1,0,0,0,0,0,0
00004556-003-FL-M-005-B1,0,0,0,0,0,0
R120003-04,8,0,0,0,8,8
00004556-002-KI-M-001-B1-QS2,0,0,0,0,0,0
00004556-006-CK-S-001-B1,0,0,0,0,0,0
00004556-002-QU-W-002-B2,0,0,0,0,0,0
00004556-001-TW-M-005-B1,0,0,0,0,0,0
00004556-007-TW-S-004-B1,0,0,0,0,0,0
00004556-003-CK-W-004-B2,0,0,0,0,0,0
00004556-001-FL-W-007-B3,0,0,0,0,0,0
R120044-06,0,0,0,0,0,0
R88018-03,1,0,0,0,1,1
R120019-03,1,0,0,0,1,1
00004556-001-FL-M-007-B2,0,0,0,0,0,0
00004556-007-QU-S-006-B3,0,0,0,0,0,0
R120015-04,0,0,0,0,0,0
00004556-002-KI-W-003-B1,0,0,0,0,0,0
00004556-002-CK-M-002-B2,0,0,0,0,0,0
00004556-003-KI-M-004-B3,0,0,0,0,0,0
00004556-007-TW-S-001-B3,0,0,0,0,0,0
00004556-006-KI-S-005-B2,0,0,0,0,0,0
R120041-06,0,0,0,0,0,0
00004556-002-KI-M-003-B1,0,0,0,0,0,0
00004556-002-TW-W-005-B3,0,0,0,0,0,0
00004556-006-KI-S-002-B2,0,0,0,0,0,0
000004556-004-FL-S-002-B1,0,0,0,0,0,0
00004556-001-CK-W-007-B3,0,0,0,0,0,0
002560062-014-U-S-005,0,0,0,0,0,0
01027841-014-TW-W-002,0,0,0,0,0,0
00004556-002-CK-W-006-B1,0,0,0,0,0,0
R88037-07,1,0,0,0,1,1
00004556-002-QU-M-007-B1,0,0,0,0,0,0
00004556-007-CK-S-002-B1,0,0,0,0,0,0
00004556-005-QU-S-007-B3,0,0,0,0,0,0
00004556-003-TW-M-002-B2,0,0,0,0,0,0
00004556-007-FL-S-006-B1,0,0,0,0,0,0
00004556-001-FL-M-005-B2,0,0,0,0,0,0
00004556-001-KI-M-002-B2,0,0,0,0,0,0
00004556-003-FL-M-006-B2,0,0,0,0,0,0
R120047-02,0,0,0,0,0,0
00004556-003-TW-W-001-B3,0,0,0,0,0,0
002560062-015-U-S-007,0,0,0,0,0,0
002560062-016-U-S-004,0,0,0,0,0,0
R121001-08,1,1,0,1,0,0
00004556-003-QU-W-001-B2,0,0,0,0,0,0
00004556-008-TW-S-005-B2,0,0,0,0,0,0
B86018-19,2,2,7,9,0,-7
D110001-01,1,1,2,3,0,-2
B86011-06,4,4,15,19,0,-15
D62019-01,0,0,8,8,0,-8
D129007-01,0,0,46,46,0,-46
R93032-05,1,1,0,1,0,0
F184006-04,35,14,0,14,21,21
F1470010-01,0,0,0,0,0,0
00004556-003-CK-W-006-B2,0,0,0,0,0,0
0118316-010-U-W-006-C,0,0,0,0,0,0
00004556-001-FL-M-005-B3,0,0,0,0,0,0
R121003-05,1,0,0,0,1,1
00004556-001-CK-W-003-B3,0,0,0,0,0,0
00004556-001-CK-M-007-B2,0,0,0,0,0,0
00004556-001-CK-M-006-B2,0,0,0,0,0,0
00004556-003-TW-W-006-B1,0,0,0,0,0,0
00004556-001-CK-M-004-B3,0,0,0,0,0,0
00004556-005-FL-S-006-B1,0,0,0,0,0,0
00004556-001-QU-W-006-B1,0,0,0,0,0,0
0118316-005-U-S-008,0,0,0,0,0,0
